Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,21.0,LAC,NBA,C,30.0,0.0,5.4,0.7,1.7,0.423,0.0,0.2,0.2,0.7,1.6,0.447,0.433,0.3,0.4,0.75,0.7,0.9,1.6,0.3,0.1,0.2,0.3,0.8,1.8
2021-22,22.0,TOR,NBA,C,3.0,0.0,9.0,1.0,2.0,0.5,0.0,0.3,0.0,1.0,1.7,0.6,0.5,1.0,1.7,0.6,0.3,1.3,1.7,0.0,0.0,0.7,0.0,0.3,3.0
Career,,,NBA,,33.0,0.0,5.7,0.8,1.8,0.431,0.0,0.2,0.167,0.7,1.6,0.462,0.44,0.4,0.5,0.706,0.7,0.9,1.6,0.3,0.1,0.3,0.3,0.8,1.9
