Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,29.0,TOR,NBA,PF,67,60,28.5,3.3,7.9,0.42,1.0,2.9,0.342,2.3,5.0,0.464,0.482,0.9,1.2,0.731,0.7,4.2,4.9,1.9,1.2,0.2,1.0,1.3,8.5
2007-08,30.0,TOR,NBA,PF,7,0,10.6,1.1,3.6,0.32,0.9,2.3,0.375,0.3,1.3,0.222,0.44,0.0,0.0,,0.3,1.9,2.1,0.4,0.4,0.0,0.1,0.3,3.1
Career,,,NBA,,74,60,26.8,3.1,7.5,0.415,1.0,2.8,0.344,2.1,4.7,0.458,0.48,0.8,1.1,0.731,0.7,4.0,4.7,1.7,1.1,0.2,0.9,1.2,8.0
