Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,20.0,TOR,NBA,PF,74,74,35.4,6.2,12.6,0.492,0.8,2.6,0.301,5.4,10.0,0.543,0.524,2.1,2.9,0.735,2.6,4.9,7.5,3.5,1.1,0.7,1.8,2.6,15.3
2022-23,21.0,TOR,NBA,SF,77,76,34.8,6.0,13.2,0.456,0.8,2.9,0.281,5.2,10.3,0.505,0.487,2.5,3.2,0.772,2.3,4.3,6.6,4.8,1.1,0.8,2.0,2.2,15.3
Career,,,NBA,,151,150,35.1,6.1,12.9,0.473,0.8,2.8,0.29,5.3,10.1,0.523,0.504,2.3,3.1,0.755,2.5,4.6,7.1,4.2,1.1,0.8,1.9,2.4,15.3
