Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,25.0,DEN,NBA,SF,63.0,11.0,12.6,2.0,4.3,0.454,0.3,0.9,0.328,1.7,3.4,0.488,0.489,0.9,1.4,0.678,0.4,1.4,1.8,0.8,0.4,0.1,0.7,1.2,5.2
2011-12,26.0,TOR,NBA,SG,48.0,2.0,14.9,2.3,5.6,0.413,0.6,1.7,0.349,1.7,3.9,0.441,0.467,1.4,1.9,0.725,0.6,1.6,2.1,1.1,0.5,0.1,1.1,1.2,6.6
Career,,,NBA,,111.0,13.0,13.5,2.1,4.9,0.434,0.4,1.3,0.34,1.7,3.6,0.467,0.478,1.1,1.6,0.702,0.5,1.5,2.0,0.9,0.4,0.1,0.9,1.2,5.8
