Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,22.0,TOR,NBA,PG,64,1,10.9,1.3,3.2,0.411,0.2,0.8,0.255,1.1,2.4,0.464,0.443,0.4,0.7,0.591,0.6,1.3,1.9,1.5,0.4,0.2,0.8,1.1,3.2
2022-23,23.0,TOR,NBA,PG,31,2,9.0,1.8,4.2,0.423,0.5,1.6,0.294,1.3,2.5,0.506,0.481,0.5,0.8,0.708,0.4,1.1,1.5,1.2,0.4,0.4,0.6,1.1,4.6
Career,,,NBA,,95,3,10.3,1.5,3.5,0.416,0.3,1.1,0.275,1.2,2.4,0.478,0.458,0.5,0.7,0.632,0.5,1.3,1.8,1.4,0.4,0.2,0.7,1.1,3.7
