,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021900009,9,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,11,37,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,7,1,1,20191023,DAL,WAS
1,Shot Chart Detail,0021900009,14,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,11,12,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,10,1,0,20191023,DAL,WAS
2,Shot Chart Detail,0021900009,27,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,1,10,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,52,207,1,0,20191023,DAL,WAS
3,Shot Chart Detail,0021900009,31,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,1,9,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,130,217,1,0,20191023,DAL,WAS
4,Shot Chart Detail,0021900009,35,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,9,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,97,228,1,0,20191023,DAL,WAS
5,Shot Chart Detail,0021900009,40,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,1,8,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,96,227,1,0,20191023,DAL,WAS
6,Shot Chart Detail,0021900009,44,1626153,Delon Wright,1610612742,Dallas Mavericks,1,8,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,216,126,1,1,20191023,DAL,WAS
7,Shot Chart Detail,0021900009,49,201584,Courtney Lee,1610612742,Dallas Mavericks,1,7,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,73,241,1,0,20191023,DAL,WAS
8,Shot Chart Detail,0021900009,58,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,1,7,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-121,168,1,0,20191023,DAL,WAS
9,Shot Chart Detail,0021900009,61,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,6,51,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-68,73,1,0,20191023,DAL,WAS
10,Shot Chart Detail,0021900009,65,201584,Courtney Lee,1610612742,Dallas Mavericks,1,6,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,17,1,1,20191023,DAL,WAS
11,Shot Chart Detail,0021900009,92,1628467,Maxi Kleber,1610612742,Dallas Mavericks,1,5,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,3,270,1,0,20191023,DAL,WAS
12,Shot Chart Detail,0021900009,95,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,4,35,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,8,1,1,20191023,DAL,WAS
13,Shot Chart Detail,0021900009,130,1628973,Jalen Brunson,1610612742,Dallas Mavericks,1,2,49,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-47,24,1,0,20191023,DAL,WAS
14,Shot Chart Detail,0021900009,141,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,1,2,20,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-87,88,1,1,20191023,DAL,WAS
15,Shot Chart Detail,0021900009,144,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,1,1,55,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-90,247,1,0,20191023,DAL,WAS
16,Shot Chart Detail,0021900009,169,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,1,0,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-34,256,1,1,20191023,DAL,WAS
17,Shot Chart Detail,0021900009,186,1628382,Justin Jackson,1610612742,Dallas Mavericks,2,11,12,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-62,-2,1,1,20191023,DAL,WAS
18,Shot Chart Detail,0021900009,190,1628382,Justin Jackson,1610612742,Dallas Mavericks,2,10,46,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,8,34,1,1,20191023,DAL,WAS
19,Shot Chart Detail,0021900009,196,1628973,Jalen Brunson,1610612742,Dallas Mavericks,2,10,23,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-9,38,1,1,20191023,DAL,WAS
