,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
62,Shot Chart Detail,0021400011,398,201589,Darrell Arthur,1610612743,Denver Nuggets,3,0,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,179,61,1,0,20141029,DEN,DET
63,Shot Chart Detail,0021400011,412,201589,Darrell Arthur,1610612743,Denver Nuggets,4,11,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,146,137,1,0,20141029,DEN,DET
64,Shot Chart Detail,0021400011,417,200751,Randy Foye,1610612743,Denver Nuggets,4,11,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,173,190,1,0,20141029,DEN,DET
65,Shot Chart Detail,0021400011,423,200751,Randy Foye,1610612743,Denver Nuggets,4,10,47,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-120,36,1,0,20141029,DEN,DET
66,Shot Chart Detail,0021400011,426,201580,JaVale McGee,1610612743,Denver Nuggets,4,10,21,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,62,107,1,0,20141029,DEN,DET
67,Shot Chart Detail,0021400011,437,200751,Randy Foye,1610612743,Denver Nuggets,4,9,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-139,201,1,1,20141029,DEN,DET
68,Shot Chart Detail,0021400011,440,202087,Alonzo Gee,1610612743,Denver Nuggets,4,8,49,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,44,1,1,20141029,DEN,DET
69,Shot Chart Detail,0021400011,446,200751,Randy Foye,1610612743,Denver Nuggets,4,8,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,6,151,1,0,20141029,DEN,DET
70,Shot Chart Detail,0021400011,449,201163,Wilson Chandler,1610612743,Denver Nuggets,4,7,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,133,203,1,0,20141029,DEN,DET
71,Shot Chart Detail,0021400011,461,201163,Wilson Chandler,1610612743,Denver Nuggets,4,6,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-171,41,1,0,20141029,DEN,DET
72,Shot Chart Detail,0021400011,465,201167,Arron Afflalo,1610612743,Denver Nuggets,4,6,36,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-35,85,1,0,20141029,DEN,DET
73,Shot Chart Detail,0021400011,466,202389,Timofey Mozgov,1610612743,Denver Nuggets,4,6,34,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141029,DEN,DET
74,Shot Chart Detail,0021400011,473,202389,Timofey Mozgov,1610612743,Denver Nuggets,4,6,4,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-13,44,1,0,20141029,DEN,DET
75,Shot Chart Detail,0021400011,475,201951,Ty Lawson,1610612743,Denver Nuggets,4,6,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,12,257,1,0,20141029,DEN,DET
76,Shot Chart Detail,0021400011,479,202702,Kenneth Faried,1610612743,Denver Nuggets,4,5,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-46,172,1,1,20141029,DEN,DET
77,Shot Chart Detail,0021400011,486,202389,Timofey Mozgov,1610612743,Denver Nuggets,4,5,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,182,176,1,0,20141029,DEN,DET
78,Shot Chart Detail,0021400011,494,201951,Ty Lawson,1610612743,Denver Nuggets,4,4,15,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,53,36,1,0,20141029,DEN,DET
79,Shot Chart Detail,0021400011,502,201167,Arron Afflalo,1610612743,Denver Nuggets,4,3,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-217,129,1,0,20141029,DEN,DET
80,Shot Chart Detail,0021400011,505,201167,Arron Afflalo,1610612743,Denver Nuggets,4,3,0,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,31,94,1,0,20141029,DEN,DET
81,Shot Chart Detail,0021400011,518,202389,Timofey Mozgov,1610612743,Denver Nuggets,4,2,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-139,1,1,0,20141029,DEN,DET
82,Shot Chart Detail,0021400011,530,202389,Timofey Mozgov,1610612743,Denver Nuggets,4,1,25,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,15,1,1,20141029,DEN,DET
83,Shot Chart Detail,0021400011,529,201167,Arron Afflalo,1610612743,Denver Nuggets,4,1,25,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,14,1,0,20141029,DEN,DET
84,Shot Chart Detail,0021400011,538,202087,Alonzo Gee,1610612743,Denver Nuggets,4,1,12,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,-3,1,0,20141029,DEN,DET
85,Shot Chart Detail,0021400036,3,201167,Arron Afflalo,1610612743,Denver Nuggets,1,11,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7,1,1,20141101,OKC,DEN
86,Shot Chart Detail,0021400036,9,202702,Kenneth Faried,1610612743,Denver Nuggets,1,10,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,22,1,0,20141101,OKC,DEN
87,Shot Chart Detail,0021400036,21,201568,Danilo Gallinari,1610612743,Denver Nuggets,1,9,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-131,154,1,0,20141101,OKC,DEN
88,Shot Chart Detail,0021400036,32,201951,Ty Lawson,1610612743,Denver Nuggets,1,8,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,100,105,1,0,20141101,OKC,DEN
89,Shot Chart Detail,0021400036,35,202389,Timofey Mozgov,1610612743,Denver Nuggets,1,8,32,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-38,14,1,1,20141101,OKC,DEN
90,Shot Chart Detail,0021400036,38,201167,Arron Afflalo,1610612743,Denver Nuggets,1,8,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,115,1,0,20141101,OKC,DEN
91,Shot Chart Detail,0021400036,40,202702,Kenneth Faried,1610612743,Denver Nuggets,1,8,2,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-11,47,1,0,20141101,OKC,DEN
92,Shot Chart Detail,0021400036,45,202389,Timofey Mozgov,1610612743,Denver Nuggets,1,7,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-171,15,1,0,20141101,OKC,DEN
93,Shot Chart Detail,0021400036,47,202389,Timofey Mozgov,1610612743,Denver Nuggets,1,7,22,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141101,OKC,DEN
94,Shot Chart Detail,0021400036,57,202389,Timofey Mozgov,1610612743,Denver Nuggets,1,6,10,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141101,OKC,DEN
95,Shot Chart Detail,0021400036,74,201167,Arron Afflalo,1610612743,Denver Nuggets,1,4,43,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,-2,1,0,20141101,OKC,DEN
96,Shot Chart Detail,0021400036,76,202702,Kenneth Faried,1610612743,Denver Nuggets,1,4,40,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,34,1,1,20141101,OKC,DEN
97,Shot Chart Detail,0021400036,83,202702,Kenneth Faried,1610612743,Denver Nuggets,1,4,14,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,9,1,1,20141101,OKC,DEN
98,Shot Chart Detail,0021400036,85,202702,Kenneth Faried,1610612743,Denver Nuggets,1,3,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-108,124,1,0,20141101,OKC,DEN
99,Shot Chart Detail,0021400036,89,201167,Arron Afflalo,1610612743,Denver Nuggets,1,3,22,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,0,1,1,20141101,OKC,DEN
100,Shot Chart Detail,0021400036,92,201163,Wilson Chandler,1610612743,Denver Nuggets,1,2,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,10,203,1,0,20141101,OKC,DEN
101,Shot Chart Detail,0021400036,102,201951,Ty Lawson,1610612743,Denver Nuggets,1,2,16,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-54,159,1,0,20141101,OKC,DEN
102,Shot Chart Detail,0021400036,108,203994,Jusuf Nurkic,1610612743,Denver Nuggets,1,1,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-2,1,1,20141101,OKC,DEN
103,Shot Chart Detail,0021400036,115,201589,Darrell Arthur,1610612743,Denver Nuggets,1,1,16,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,19,1,0,20141101,OKC,DEN
104,Shot Chart Detail,0021400036,122,201163,Wilson Chandler,1610612743,Denver Nuggets,1,0,58,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-10,41,1,0,20141101,OKC,DEN
105,Shot Chart Detail,0021400036,131,200751,Randy Foye,1610612743,Denver Nuggets,1,0,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-112,145,1,0,20141101,OKC,DEN
106,Shot Chart Detail,0021400036,140,203994,Jusuf Nurkic,1610612743,Denver Nuggets,1,0,1,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,11,1,0,20141101,OKC,DEN
107,Shot Chart Detail,0021400036,145,201163,Wilson Chandler,1610612743,Denver Nuggets,2,11,51,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,222,15,1,0,20141101,OKC,DEN
108,Shot Chart Detail,0021400036,151,200751,Randy Foye,1610612743,Denver Nuggets,2,11,17,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-82,233,1,0,20141101,OKC,DEN
109,Shot Chart Detail,0021400036,155,201589,Darrell Arthur,1610612743,Denver Nuggets,2,10,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,99,0,1,0,20141101,OKC,DEN
110,Shot Chart Detail,0021400036,165,201163,Wilson Chandler,1610612743,Denver Nuggets,2,10,24,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,6,1,0,20141101,OKC,DEN
111,Shot Chart Detail,0021400036,166,201589,Darrell Arthur,1610612743,Denver Nuggets,2,10,23,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,15,1,0,20141101,OKC,DEN
