,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
20,Shot Chart Detail,0021800012,182,1627736,Malik Beasley,1610612743,Denver Nuggets,2,10,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-149,204,1,1,20181017,LAC,DEN
21,Shot Chart Detail,0021800012,186,203486,Mason Plumlee,1610612743,Denver Nuggets,2,10,19,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,11,1,1,20181017,LAC,DEN
22,Shot Chart Detail,0021800012,191,1626168,Trey Lyles,1610612743,Denver Nuggets,2,9,54,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,16,1,1,20181017,LAC,DEN
23,Shot Chart Detail,0021800012,197,1628420,Monte Morris,1610612743,Denver Nuggets,2,9,27,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,82,126,1,0,20181017,LAC,DEN
24,Shot Chart Detail,0021800012,204,1628420,Monte Morris,1610612743,Denver Nuggets,2,8,43,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,8,1,1,20181017,LAC,DEN
25,Shot Chart Detail,0021800012,214,1626168,Trey Lyles,1610612743,Denver Nuggets,2,8,22,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,6,1,1,20181017,LAC,DEN
26,Shot Chart Detail,0021800012,228,1627736,Malik Beasley,1610612743,Denver Nuggets,2,7,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-52,188,1,0,20181017,LAC,DEN
27,Shot Chart Detail,0021800012,238,1628420,Monte Morris,1610612743,Denver Nuggets,2,7,18,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-74,247,1,0,20181017,LAC,DEN
28,Shot Chart Detail,0021800012,242,203999,Nikola Jokic,1610612743,Denver Nuggets,2,6,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,12,1,1,20181017,LAC,DEN
29,Shot Chart Detail,0021800012,255,1627750,Jamal Murray,1610612743,Denver Nuggets,2,6,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,122,225,1,0,20181017,LAC,DEN
30,Shot Chart Detail,0021800012,257,203914,Gary Harris,1610612743,Denver Nuggets,2,5,52,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,7,1,0,20181017,LAC,DEN
31,Shot Chart Detail,0021800012,261,203914,Gary Harris,1610612743,Denver Nuggets,2,5,27,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-236,20,1,0,20181017,LAC,DEN
32,Shot Chart Detail,0021800012,279,203999,Nikola Jokic,1610612743,Denver Nuggets,2,4,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,5,1,1,20181017,LAC,DEN
33,Shot Chart Detail,0021800012,290,203914,Gary Harris,1610612743,Denver Nuggets,2,3,45,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,17,1,0,20181017,LAC,DEN
34,Shot Chart Detail,0021800012,304,200794,Paul Millsap,1610612743,Denver Nuggets,2,2,38,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,120,218,1,0,20181017,LAC,DEN
35,Shot Chart Detail,0021800012,308,203115,Will Barton,1610612743,Denver Nuggets,2,2,25,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-79,244,1,1,20181017,LAC,DEN
36,Shot Chart Detail,0021800012,311,203115,Will Barton,1610612743,Denver Nuggets,2,1,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,46,256,1,0,20181017,LAC,DEN
37,Shot Chart Detail,0021800012,314,203999,Nikola Jokic,1610612743,Denver Nuggets,2,1,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,10,1,1,20181017,LAC,DEN
38,Shot Chart Detail,0021800012,321,1627750,Jamal Murray,1610612743,Denver Nuggets,2,1,5,Made Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,1,1,1,20181017,LAC,DEN
39,Shot Chart Detail,0021800012,337,1627750,Jamal Murray,1610612743,Denver Nuggets,2,0,1,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,11,1,0,20181017,LAC,DEN
40,Shot Chart Detail,0021800012,360,200794,Paul Millsap,1610612743,Denver Nuggets,3,11,41,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,38,11,1,0,20181017,LAC,DEN
41,Shot Chart Detail,0021800012,364,203115,Will Barton,1610612743,Denver Nuggets,3,11,25,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,1,1,0,20181017,LAC,DEN
42,Shot Chart Detail,0021800012,366,203999,Nikola Jokic,1610612743,Denver Nuggets,3,11,19,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181017,LAC,DEN
43,Shot Chart Detail,0021800012,369,1627750,Jamal Murray,1610612743,Denver Nuggets,3,10,48,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-32,162,1,0,20181017,LAC,DEN
44,Shot Chart Detail,0021800012,380,203999,Nikola Jokic,1610612743,Denver Nuggets,3,9,37,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-106,24,1,0,20181017,LAC,DEN
45,Shot Chart Detail,0021800012,384,1627750,Jamal Murray,1610612743,Denver Nuggets,3,8,53,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,32,50,1,0,20181017,LAC,DEN
46,Shot Chart Detail,0021800012,399,203914,Gary Harris,1610612743,Denver Nuggets,3,7,49,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-25,171,1,1,20181017,LAC,DEN
47,Shot Chart Detail,0021800012,402,203115,Will Barton,1610612743,Denver Nuggets,3,7,8,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-57,20,1,0,20181017,LAC,DEN
48,Shot Chart Detail,0021800012,408,203999,Nikola Jokic,1610612743,Denver Nuggets,3,6,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-49,245,1,0,20181017,LAC,DEN
49,Shot Chart Detail,0021800012,414,203999,Nikola Jokic,1610612743,Denver Nuggets,3,6,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,34,242,1,0,20181017,LAC,DEN
50,Shot Chart Detail,0021800012,425,203115,Will Barton,1610612743,Denver Nuggets,3,5,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,15,1,1,20181017,LAC,DEN
51,Shot Chart Detail,0021800012,435,203914,Gary Harris,1610612743,Denver Nuggets,3,4,55,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,13,1,0,20181017,LAC,DEN
52,Shot Chart Detail,0021800012,447,1626168,Trey Lyles,1610612743,Denver Nuggets,3,4,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,16,1,0,20181017,LAC,DEN
53,Shot Chart Detail,0021800012,457,203115,Will Barton,1610612743,Denver Nuggets,3,3,44,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,27,109,1,0,20181017,LAC,DEN
54,Shot Chart Detail,0021800012,465,203999,Nikola Jokic,1610612743,Denver Nuggets,3,3,4,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,3,56,1,0,20181017,LAC,DEN
55,Shot Chart Detail,0021800012,484,203914,Gary Harris,1610612743,Denver Nuggets,3,2,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,0,1,0,20181017,LAC,DEN
56,Shot Chart Detail,0021800012,499,1627823,Juancho Hernangomez,1610612743,Denver Nuggets,3,1,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,169,193,1,1,20181017,LAC,DEN
57,Shot Chart Detail,0021800012,503,1628420,Monte Morris,1610612743,Denver Nuggets,3,0,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,17,1,0,20181017,LAC,DEN
58,Shot Chart Detail,0021800012,507,1626168,Trey Lyles,1610612743,Denver Nuggets,3,0,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-128,213,1,0,20181017,LAC,DEN
59,Shot Chart Detail,0021800012,532,1628420,Monte Morris,1610612743,Denver Nuggets,4,11,25,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,17,103,1,0,20181017,LAC,DEN
60,Shot Chart Detail,0021800012,538,1628420,Monte Morris,1610612743,Denver Nuggets,4,10,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,6,1,0,20181017,LAC,DEN
61,Shot Chart Detail,0021800012,541,1627823,Juancho Hernangomez,1610612743,Denver Nuggets,4,10,54,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181017,LAC,DEN
62,Shot Chart Detail,0021800012,545,1626168,Trey Lyles,1610612743,Denver Nuggets,4,10,39,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,9,1,1,20181017,LAC,DEN
63,Shot Chart Detail,0021800012,548,1626168,Trey Lyles,1610612743,Denver Nuggets,4,10,8,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,6,106,1,0,20181017,LAC,DEN
64,Shot Chart Detail,0021800012,555,1628420,Monte Morris,1610612743,Denver Nuggets,4,9,40,Made Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-60,240,1,1,20181017,LAC,DEN
65,Shot Chart Detail,0021800012,559,1627736,Malik Beasley,1610612743,Denver Nuggets,4,9,22,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,4,1,0,20181017,LAC,DEN
66,Shot Chart Detail,0021800012,562,203486,Mason Plumlee,1610612743,Denver Nuggets,4,9,16,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,15,1,0,20181017,LAC,DEN
67,Shot Chart Detail,0021800012,575,1628420,Monte Morris,1610612743,Denver Nuggets,4,8,18,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,38,52,1,0,20181017,LAC,DEN
68,Shot Chart Detail,0021800012,577,203486,Mason Plumlee,1610612743,Denver Nuggets,4,8,14,Missed Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20181017,LAC,DEN
69,Shot Chart Detail,0021800012,580,1627736,Malik Beasley,1610612743,Denver Nuggets,4,8,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,121,231,1,0,20181017,LAC,DEN
70,Shot Chart Detail,0021800012,587,203115,Will Barton,1610612743,Denver Nuggets,4,7,36,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-4,83,1,0,20181017,LAC,DEN
71,Shot Chart Detail,0021800012,598,203999,Nikola Jokic,1610612743,Denver Nuggets,4,7,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,155,190,1,0,20181017,LAC,DEN
72,Shot Chart Detail,0021800012,614,203914,Gary Harris,1610612743,Denver Nuggets,4,6,39,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-53,92,1,1,20181017,LAC,DEN
73,Shot Chart Detail,0021800012,619,1627750,Jamal Murray,1610612743,Denver Nuggets,4,6,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,10,1,0,20181017,LAC,DEN
74,Shot Chart Detail,0021800012,623,203914,Gary Harris,1610612743,Denver Nuggets,4,5,46,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,3,1,0,20181017,LAC,DEN
75,Shot Chart Detail,0021800012,629,203999,Nikola Jokic,1610612743,Denver Nuggets,4,5,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-4,1,0,20181017,LAC,DEN
76,Shot Chart Detail,0021800012,635,203115,Will Barton,1610612743,Denver Nuggets,4,5,7,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,14,129,1,1,20181017,LAC,DEN
77,Shot Chart Detail,0021800012,640,203914,Gary Harris,1610612743,Denver Nuggets,4,4,23,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,11,1,0,20181017,LAC,DEN
78,Shot Chart Detail,0021800012,643,1627750,Jamal Murray,1610612743,Denver Nuggets,4,4,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,143,129,1,1,20181017,LAC,DEN
79,Shot Chart Detail,0021800012,663,203914,Gary Harris,1610612743,Denver Nuggets,4,3,4,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,11,111,1,0,20181017,LAC,DEN
80,Shot Chart Detail,0021800012,666,203999,Nikola Jokic,1610612743,Denver Nuggets,4,2,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-67,237,1,1,20181017,LAC,DEN
81,Shot Chart Detail,0021800012,673,203914,Gary Harris,1610612743,Denver Nuggets,4,2,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,32,283,1,0,20181017,LAC,DEN
82,Shot Chart Detail,0021800012,675,200794,Paul Millsap,1610612743,Denver Nuggets,4,2,0,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,117,24,1,1,20181017,LAC,DEN
83,Shot Chart Detail,0021800012,682,1627750,Jamal Murray,1610612743,Denver Nuggets,4,1,39,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,92,135,1,0,20181017,LAC,DEN
84,Shot Chart Detail,0021800012,686,1627750,Jamal Murray,1610612743,Denver Nuggets,4,1,24,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-21,67,1,0,20181017,LAC,DEN
85,Shot Chart Detail,0021800012,689,203999,Nikola Jokic,1610612743,Denver Nuggets,4,1,24,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181017,LAC,DEN
86,Shot Chart Detail,0021800012,695,203914,Gary Harris,1610612743,Denver Nuggets,4,0,44,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,130,56,1,1,20181017,LAC,DEN
87,Shot Chart Detail,0021800033,10,1627750,Jamal Murray,1610612743,Denver Nuggets,1,11,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,160,211,1,0,20181020,DEN,PHX
88,Shot Chart Detail,0021800033,15,203914,Gary Harris,1610612743,Denver Nuggets,1,11,0,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,17,1,0,20181020,DEN,PHX
89,Shot Chart Detail,0021800033,23,203999,Nikola Jokic,1610612743,Denver Nuggets,1,10,14,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,6,1,1,20181020,DEN,PHX
90,Shot Chart Detail,0021800033,25,203999,Nikola Jokic,1610612743,Denver Nuggets,1,9,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,13,252,1,1,20181020,DEN,PHX
91,Shot Chart Detail,0021800033,29,200794,Paul Millsap,1610612743,Denver Nuggets,1,9,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-71,243,1,0,20181020,DEN,PHX
92,Shot Chart Detail,0021800033,33,203999,Nikola Jokic,1610612743,Denver Nuggets,1,8,45,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-3,36,1,1,20181020,DEN,PHX
93,Shot Chart Detail,0021800033,38,203914,Gary Harris,1610612743,Denver Nuggets,1,8,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,146,197,1,0,20181020,DEN,PHX
94,Shot Chart Detail,0021800033,46,203115,Will Barton,1610612743,Denver Nuggets,1,7,47,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,21,1,1,20181020,DEN,PHX
95,Shot Chart Detail,0021800033,66,1627750,Jamal Murray,1610612743,Denver Nuggets,1,6,36,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,7,1,1,20181020,DEN,PHX
96,Shot Chart Detail,0021800033,77,203115,Will Barton,1610612743,Denver Nuggets,1,5,44,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,20,1,0,20181020,DEN,PHX
97,Shot Chart Detail,0021800033,81,203999,Nikola Jokic,1610612743,Denver Nuggets,1,5,23,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-6,52,1,1,20181020,DEN,PHX
98,Shot Chart Detail,0021800033,89,203115,Will Barton,1610612743,Denver Nuggets,1,5,5,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,13,1,1,20181020,DEN,PHX
99,Shot Chart Detail,0021800033,98,200794,Paul Millsap,1610612743,Denver Nuggets,1,4,38,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,2,1,1,20181020,DEN,PHX
100,Shot Chart Detail,0021800033,106,203999,Nikola Jokic,1610612743,Denver Nuggets,1,3,40,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,11,1,1,20181020,DEN,PHX
101,Shot Chart Detail,0021800033,118,203914,Gary Harris,1610612743,Denver Nuggets,1,3,17,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-7,71,1,1,20181020,DEN,PHX
102,Shot Chart Detail,0021800033,121,203115,Will Barton,1610612743,Denver Nuggets,1,2,53,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,10,1,1,20181020,DEN,PHX
103,Shot Chart Detail,0021800033,125,203115,Will Barton,1610612743,Denver Nuggets,1,2,29,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,64,241,1,1,20181020,DEN,PHX
104,Shot Chart Detail,0021800033,137,203486,Mason Plumlee,1610612743,Denver Nuggets,1,1,49,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,74,13,1,0,20181020,DEN,PHX
105,Shot Chart Detail,0021800033,149,1626168,Trey Lyles,1610612743,Denver Nuggets,1,1,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-88,79,1,0,20181020,DEN,PHX
106,Shot Chart Detail,0021800033,157,1627823,Juancho Hernangomez,1610612743,Denver Nuggets,1,1,8,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,2,1,0,20181020,DEN,PHX
107,Shot Chart Detail,0021800033,162,1626168,Trey Lyles,1610612743,Denver Nuggets,1,0,18,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,31,1,0,20181020,DEN,PHX
108,Shot Chart Detail,0021800033,185,1626168,Trey Lyles,1610612743,Denver Nuggets,2,11,23,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,42,79,1,0,20181020,DEN,PHX
109,Shot Chart Detail,0021800033,196,1627823,Juancho Hernangomez,1610612743,Denver Nuggets,2,10,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,122,214,1,0,20181020,DEN,PHX
110,Shot Chart Detail,0021800033,198,203486,Mason Plumlee,1610612743,Denver Nuggets,2,10,34,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1,53,1,1,20181020,DEN,PHX
