,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0022100014,7,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,1,11,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-76,232,1,1,20211021,ATL,DAL
1,Shot Chart Detail,0022100014,11,203939,Dwight Powell,1610612742,Dallas Mavericks,1,11,0,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-4,1,0,20211021,ATL,DAL
2,Shot Chart Detail,0022100014,13,1627827,Dorian Finney-Smith,1610612742,Dallas Mavericks,1,10,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,208,142,1,0,20211021,ATL,DAL
3,Shot Chart Detail,0022100014,17,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,1,10,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-86,241,1,1,20211021,ATL,DAL
4,Shot Chart Detail,0022100014,21,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,10,10,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-71,164,1,1,20211021,ATL,DAL
5,Shot Chart Detail,0022100014,26,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,1,9,36,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,17,1,0,20211021,ATL,DAL
6,Shot Chart Detail,0022100014,35,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,1,8,59,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1,20211021,ATL,DAL
7,Shot Chart Detail,0022100014,38,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,1,8,29,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,2,113,1,0,20211021,ATL,DAL
8,Shot Chart Detail,0022100014,44,204001,Kristaps Porzingis,1610612742,Dallas Mavericks,1,8,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,39,262,1,0,20211021,ATL,DAL
9,Shot Chart Detail,0022100014,49,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,1,7,29,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,146,1,1,0,20211021,ATL,DAL
10,Shot Chart Detail,0022100014,55,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,7,8,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,29,95,1,0,20211021,ATL,DAL
11,Shot Chart Detail,0022100014,57,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,6,54,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,94,250,1,0,20211021,ATL,DAL
12,Shot Chart Detail,0022100014,61,1627827,Dorian Finney-Smith,1610612742,Dallas Mavericks,1,6,33,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,4,1,0,20211021,ATL,DAL
13,Shot Chart Detail,0022100014,65,203939,Dwight Powell,1610612742,Dallas Mavericks,1,6,9,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,15,1,0,20211021,ATL,DAL
14,Shot Chart Detail,0022100014,89,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,1,5,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-157,199,1,0,20211021,ATL,DAL
