,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021500014,2,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,11,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,128,159,1,0,20151028,PHX,DAL
1,Shot Chart Detail,0021500014,6,101114,Deron Williams,1610612742,Dallas Mavericks,1,11,9,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,38,7,1,1,20151028,PHX,DAL
2,Shot Chart Detail,0021500014,10,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,10,30,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-160,-5,1,0,20151028,PHX,DAL
3,Shot Chart Detail,0021500014,13,101114,Deron Williams,1610612742,Dallas Mavericks,1,10,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,215,126,1,1,20151028,PHX,DAL
4,Shot Chart Detail,0021500014,17,101109,Raymond Felton,1610612742,Dallas Mavericks,1,9,35,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,76,41,1,0,20151028,PHX,DAL
5,Shot Chart Detail,0021500014,20,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,9,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,78,228,1,0,20151028,PHX,DAL
6,Shot Chart Detail,0021500014,39,101109,Raymond Felton,1610612742,Dallas Mavericks,1,8,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,-6,1,1,20151028,PHX,DAL
7,Shot Chart Detail,0021500014,42,101114,Deron Williams,1610612742,Dallas Mavericks,1,7,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,150,188,1,1,20151028,PHX,DAL
8,Shot Chart Detail,0021500014,45,2585,Zaza Pachulia,1610612742,Dallas Mavericks,1,7,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,2,1,0,20151028,PHX,DAL
9,Shot Chart Detail,0021500014,62,101114,Deron Williams,1610612742,Dallas Mavericks,1,6,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,82,43,1,0,20151028,PHX,DAL
10,Shot Chart Detail,0021500014,67,2585,Zaza Pachulia,1610612742,Dallas Mavericks,1,5,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-76,151,1,0,20151028,PHX,DAL
11,Shot Chart Detail,0021500014,89,101109,Raymond Felton,1610612742,Dallas Mavericks,1,4,58,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,135,159,1,1,20151028,PHX,DAL
12,Shot Chart Detail,0021500014,91,101109,Raymond Felton,1610612742,Dallas Mavericks,1,4,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,99,100,1,0,20151028,PHX,DAL
13,Shot Chart Detail,0021500014,104,2585,Zaza Pachulia,1610612742,Dallas Mavericks,1,3,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,86,149,1,0,20151028,PHX,DAL
14,Shot Chart Detail,0021500014,111,203939,Dwight Powell,1610612742,Dallas Mavericks,1,3,26,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,10,72,1,0,20151028,PHX,DAL
15,Shot Chart Detail,0021500014,114,203939,Dwight Powell,1610612742,Dallas Mavericks,1,3,11,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,2,1,0,20151028,PHX,DAL
16,Shot Chart Detail,0021500014,132,200826,J.J. Barea,1610612742,Dallas Mavericks,1,2,14,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,7,1,1,20151028,PHX,DAL
17,Shot Chart Detail,0021500014,139,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,1,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,146,7,1,1,20151028,PHX,DAL
18,Shot Chart Detail,0021500014,141,200826,J.J. Barea,1610612742,Dallas Mavericks,1,1,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,123,180,1,0,20151028,PHX,DAL
19,Shot Chart Detail,0021500014,168,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,11,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-232,106,1,0,20151028,PHX,DAL
20,Shot Chart Detail,0021500014,178,2734,Devin Harris,1610612742,Dallas Mavericks,2,10,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-63,18,1,0,20151028,PHX,DAL
21,Shot Chart Detail,0021500014,196,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,9,33,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,89,156,1,0,20151028,PHX,DAL
22,Shot Chart Detail,0021500014,201,2585,Zaza Pachulia,1610612742,Dallas Mavericks,2,9,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,2,1,0,20151028,PHX,DAL
