,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
10,Shot Chart Detail,0021400002,35,2749,Jameer Nelson,1610612742,Dallas Mavericks,1,7,11,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-43,50,1,0,20141028,SAS,DAL
11,Shot Chart Detail,0021400002,41,2199,Tyson Chandler,1610612742,Dallas Mavericks,1,6,23,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,48,47,1,0,20141028,SAS,DAL
12,Shot Chart Detail,0021400002,46,2749,Jameer Nelson,1610612742,Dallas Mavericks,1,6,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,99,227,1,1,20141028,SAS,DAL
13,Shot Chart Detail,0021400002,60,101145,Monta Ellis,1610612742,Dallas Mavericks,1,5,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,94,187,1,0,20141028,SAS,DAL
14,Shot Chart Detail,0021400002,62,101145,Monta Ellis,1610612742,Dallas Mavericks,1,5,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,69,175,1,1,20141028,SAS,DAL
15,Shot Chart Detail,0021400002,69,101145,Monta Ellis,1610612742,Dallas Mavericks,1,4,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,198,56,1,0,20141028,SAS,DAL
16,Shot Chart Detail,0021400002,74,2199,Tyson Chandler,1610612742,Dallas Mavericks,1,3,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-46,162,1,1,20141028,SAS,DAL
17,Shot Chart Detail,0021400002,80,202718,Chandler Parsons,1610612742,Dallas Mavericks,1,3,0,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20141028,SAS,DAL
18,Shot Chart Detail,0021400002,83,2749,Jameer Nelson,1610612742,Dallas Mavericks,1,2,37,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,223,91,1,1,20141028,SAS,DAL
19,Shot Chart Detail,0021400002,85,2734,Devin Harris,1610612742,Dallas Mavericks,1,2,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,21,165,1,1,20141028,SAS,DAL
20,Shot Chart Detail,0021400002,93,201148,Brandan Wright,1610612742,Dallas Mavericks,1,1,31,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141028,SAS,DAL
21,Shot Chart Detail,0021400002,101,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,0,47,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,81,67,1,1,20141028,SAS,DAL
22,Shot Chart Detail,0021400002,103,2734,Devin Harris,1610612742,Dallas Mavericks,1,0,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,127,244,1,0,20141028,SAS,DAL
23,Shot Chart Detail,0021400002,105,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,0,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,80,165,1,1,20141028,SAS,DAL
24,Shot Chart Detail,0021400002,110,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,11,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,239,61,1,0,20141028,SAS,DAL
25,Shot Chart Detail,0021400002,116,2734,Devin Harris,1610612742,Dallas Mavericks,2,11,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-196,20,1,1,20141028,SAS,DAL
26,Shot Chart Detail,0021400002,121,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,10,25,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,7,1,0,20141028,SAS,DAL
27,Shot Chart Detail,0021400002,124,203109,Jae Crowder,1610612742,Dallas Mavericks,2,9,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,106,41,1,1,20141028,SAS,DAL
28,Shot Chart Detail,0021400002,127,203109,Jae Crowder,1610612742,Dallas Mavericks,2,9,32,Made Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,52,1,1,20141028,SAS,DAL
29,Shot Chart Detail,0021400002,136,2734,Devin Harris,1610612742,Dallas Mavericks,2,8,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-26,148,1,0,20141028,SAS,DAL
30,Shot Chart Detail,0021400002,146,2749,Jameer Nelson,1610612742,Dallas Mavericks,2,8,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-158,189,1,1,20141028,SAS,DAL
31,Shot Chart Detail,0021400002,149,2210,Richard Jefferson,1610612742,Dallas Mavericks,2,7,44,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,9,1,1,20141028,SAS,DAL
32,Shot Chart Detail,0021400002,155,101145,Monta Ellis,1610612742,Dallas Mavericks,2,7,14,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,67,61,1,0,20141028,SAS,DAL
33,Shot Chart Detail,0021400002,163,101145,Monta Ellis,1610612742,Dallas Mavericks,2,6,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-123,108,1,1,20141028,SAS,DAL
34,Shot Chart Detail,0021400002,169,2210,Richard Jefferson,1610612742,Dallas Mavericks,2,6,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,121,101,1,0,20141028,SAS,DAL
35,Shot Chart Detail,0021400002,171,2199,Tyson Chandler,1610612742,Dallas Mavericks,2,6,10,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,23,34,1,0,20141028,SAS,DAL
36,Shot Chart Detail,0021400002,174,2199,Tyson Chandler,1610612742,Dallas Mavericks,2,5,50,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,34,1,1,20141028,SAS,DAL
37,Shot Chart Detail,0021400002,177,101145,Monta Ellis,1610612742,Dallas Mavericks,2,5,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,12,1,0,20141028,SAS,DAL
38,Shot Chart Detail,0021400002,185,202718,Chandler Parsons,1610612742,Dallas Mavericks,2,4,57,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,67,47,1,0,20141028,SAS,DAL
39,Shot Chart Detail,0021400002,191,201148,Brandan Wright,1610612742,Dallas Mavericks,2,4,6,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,36,1,1,20141028,SAS,DAL
40,Shot Chart Detail,0021400002,204,101145,Monta Ellis,1610612742,Dallas Mavericks,2,3,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-183,25,1,1,20141028,SAS,DAL
41,Shot Chart Detail,0021400002,211,101145,Monta Ellis,1610612742,Dallas Mavericks,2,2,20,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,37,9,1,1,20141028,SAS,DAL
42,Shot Chart Detail,0021400002,213,101145,Monta Ellis,1610612742,Dallas Mavericks,2,1,33,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,19,1,1,20141028,SAS,DAL
43,Shot Chart Detail,0021400002,227,2734,Devin Harris,1610612742,Dallas Mavericks,2,0,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,124,257,1,0,20141028,SAS,DAL
44,Shot Chart Detail,0021400002,232,202718,Chandler Parsons,1610612742,Dallas Mavericks,2,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,95,190,1,0,20141028,SAS,DAL
45,Shot Chart Detail,0021400002,237,101145,Monta Ellis,1610612742,Dallas Mavericks,3,11,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-166,118,1,0,20141028,SAS,DAL
46,Shot Chart Detail,0021400002,239,101145,Monta Ellis,1610612742,Dallas Mavericks,3,11,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-3,1,1,20141028,SAS,DAL
47,Shot Chart Detail,0021400002,242,202718,Chandler Parsons,1610612742,Dallas Mavericks,3,11,10,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,-19,1,0,20141028,SAS,DAL
48,Shot Chart Detail,0021400002,249,2199,Tyson Chandler,1610612742,Dallas Mavericks,3,10,43,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141028,SAS,DAL
49,Shot Chart Detail,0021400002,253,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,3,9,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,58,197,1,0,20141028,SAS,DAL
50,Shot Chart Detail,0021400002,261,101145,Monta Ellis,1610612742,Dallas Mavericks,3,8,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,0,1,0,20141028,SAS,DAL
51,Shot Chart Detail,0021400002,275,101145,Monta Ellis,1610612742,Dallas Mavericks,3,8,7,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,77,175,1,0,20141028,SAS,DAL
52,Shot Chart Detail,0021400002,294,202718,Chandler Parsons,1610612742,Dallas Mavericks,3,7,1,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-16,1,0,20141028,SAS,DAL
53,Shot Chart Detail,0021400002,296,101145,Monta Ellis,1610612742,Dallas Mavericks,3,6,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,6,1,1,20141028,SAS,DAL
54,Shot Chart Detail,0021400002,306,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,3,5,43,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-60,165,1,1,20141028,SAS,DAL
55,Shot Chart Detail,0021400002,311,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,3,5,2,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,0,1,0,20141028,SAS,DAL
56,Shot Chart Detail,0021400002,324,101145,Monta Ellis,1610612742,Dallas Mavericks,3,4,19,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,181,52,1,1,20141028,SAS,DAL
57,Shot Chart Detail,0021400002,332,101145,Monta Ellis,1610612742,Dallas Mavericks,3,3,15,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,95,165,1,1,20141028,SAS,DAL
58,Shot Chart Detail,0021400002,346,2734,Devin Harris,1610612742,Dallas Mavericks,3,1,43,Made Shot,Running Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-81,-5,1,1,20141028,SAS,DAL
59,Shot Chart Detail,0021400002,352,2734,Devin Harris,1610612742,Dallas Mavericks,3,1,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-125,44,1,0,20141028,SAS,DAL
60,Shot Chart Detail,0021400002,359,101145,Monta Ellis,1610612742,Dallas Mavericks,3,0,15,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,138,102,1,0,20141028,SAS,DAL
61,Shot Chart Detail,0021400002,372,2210,Richard Jefferson,1610612742,Dallas Mavericks,4,10,52,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,-22,1,0,20141028,SAS,DAL
62,Shot Chart Detail,0021400002,382,2734,Devin Harris,1610612742,Dallas Mavericks,4,9,56,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,77,6,1,1,20141028,SAS,DAL
63,Shot Chart Detail,0021400002,385,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,4,9,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,7,246,1,0,20141028,SAS,DAL
64,Shot Chart Detail,0021400002,391,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,4,8,42,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-120,44,1,1,20141028,SAS,DAL
65,Shot Chart Detail,0021400002,400,2734,Devin Harris,1610612742,Dallas Mavericks,4,7,34,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,3,1,0,20141028,SAS,DAL
66,Shot Chart Detail,0021400002,413,2734,Devin Harris,1610612742,Dallas Mavericks,4,6,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-187,153,1,1,20141028,SAS,DAL
67,Shot Chart Detail,0021400002,416,101145,Monta Ellis,1610612742,Dallas Mavericks,4,5,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,3,1,1,20141028,SAS,DAL
68,Shot Chart Detail,0021400002,420,2749,Jameer Nelson,1610612742,Dallas Mavericks,4,5,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,77,151,1,0,20141028,SAS,DAL
69,Shot Chart Detail,0021400002,423,2734,Devin Harris,1610612742,Dallas Mavericks,4,5,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-144,205,1,1,20141028,SAS,DAL
70,Shot Chart Detail,0021400002,427,202718,Chandler Parsons,1610612742,Dallas Mavericks,4,4,21,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,73,11,1,0,20141028,SAS,DAL
71,Shot Chart Detail,0021400002,429,2749,Jameer Nelson,1610612742,Dallas Mavericks,4,4,15,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,60,1,0,20141028,SAS,DAL
72,Shot Chart Detail,0021400002,433,2734,Devin Harris,1610612742,Dallas Mavericks,4,3,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-198,156,1,0,20141028,SAS,DAL
73,Shot Chart Detail,0021400002,438,2199,Tyson Chandler,1610612742,Dallas Mavericks,4,3,13,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,25,1,1,20141028,SAS,DAL
74,Shot Chart Detail,0021400002,440,202718,Chandler Parsons,1610612742,Dallas Mavericks,4,2,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-160,200,1,1,20141028,SAS,DAL
75,Shot Chart Detail,0021400002,446,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,4,2,15,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-155,-17,1,1,20141028,SAS,DAL
76,Shot Chart Detail,0021400002,456,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,4,1,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,159,-5,1,1,20141028,SAS,DAL
77,Shot Chart Detail,0021400002,463,202718,Chandler Parsons,1610612742,Dallas Mavericks,4,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,230,153,1,0,20141028,SAS,DAL
78,Shot Chart Detail,0021400019,2,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,11,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,119,116,1,1,20141030,DAL,UTA
79,Shot Chart Detail,0021400019,5,101145,Monta Ellis,1610612742,Dallas Mavericks,1,11,9,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,9,1,1,20141030,DAL,UTA
80,Shot Chart Detail,0021400019,8,2199,Tyson Chandler,1610612742,Dallas Mavericks,1,10,40,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141030,DAL,UTA
81,Shot Chart Detail,0021400019,10,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,10,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,125,225,1,1,20141030,DAL,UTA
82,Shot Chart Detail,0021400019,12,2199,Tyson Chandler,1610612742,Dallas Mavericks,1,9,37,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141030,DAL,UTA
83,Shot Chart Detail,0021400019,19,101145,Monta Ellis,1610612742,Dallas Mavericks,1,8,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,196,20,1,1,20141030,DAL,UTA
84,Shot Chart Detail,0021400019,30,2749,Jameer Nelson,1610612742,Dallas Mavericks,1,8,4,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,37,1,1,20141030,DAL,UTA
85,Shot Chart Detail,0021400019,34,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,7,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-40,222,1,1,20141030,DAL,UTA
86,Shot Chart Detail,0021400019,41,202718,Chandler Parsons,1610612742,Dallas Mavericks,1,6,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,135,220,1,0,20141030,DAL,UTA
87,Shot Chart Detail,0021400019,45,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,6,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,89,94,1,1,20141030,DAL,UTA
88,Shot Chart Detail,0021400019,48,2199,Tyson Chandler,1610612742,Dallas Mavericks,1,5,51,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141030,DAL,UTA
89,Shot Chart Detail,0021400019,51,202718,Chandler Parsons,1610612742,Dallas Mavericks,1,5,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,17,1,0,20141030,DAL,UTA
90,Shot Chart Detail,0021400019,52,202718,Chandler Parsons,1610612742,Dallas Mavericks,1,5,31,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,0,1,0,20141030,DAL,UTA
91,Shot Chart Detail,0021400019,61,101145,Monta Ellis,1610612742,Dallas Mavericks,1,5,10,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,4,1,0,20141030,DAL,UTA
92,Shot Chart Detail,0021400019,65,202718,Chandler Parsons,1610612742,Dallas Mavericks,1,4,51,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20141030,DAL,UTA
93,Shot Chart Detail,0021400019,67,201148,Brandan Wright,1610612742,Dallas Mavericks,1,4,19,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1,20141030,DAL,UTA
94,Shot Chart Detail,0021400019,70,101145,Monta Ellis,1610612742,Dallas Mavericks,1,3,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-136,162,1,0,20141030,DAL,UTA
95,Shot Chart Detail,0021400019,72,101145,Monta Ellis,1610612742,Dallas Mavericks,1,3,43,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-224,63,1,0,20141030,DAL,UTA
96,Shot Chart Detail,0021400019,79,202718,Chandler Parsons,1610612742,Dallas Mavericks,1,3,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,31,1,0,20141030,DAL,UTA
97,Shot Chart Detail,0021400019,80,202718,Chandler Parsons,1610612742,Dallas Mavericks,1,3,9,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,12,1,0,20141030,DAL,UTA
98,Shot Chart Detail,0021400019,89,202718,Chandler Parsons,1610612742,Dallas Mavericks,1,2,54,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,7,1,0,20141030,DAL,UTA
99,Shot Chart Detail,0021400019,95,202718,Chandler Parsons,1610612742,Dallas Mavericks,1,2,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,0,1,1,20141030,DAL,UTA
100,Shot Chart Detail,0021400019,99,201148,Brandan Wright,1610612742,Dallas Mavericks,1,1,47,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,0,1,1,20141030,DAL,UTA
101,Shot Chart Detail,0021400019,107,201148,Brandan Wright,1610612742,Dallas Mavericks,1,1,11,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,1,20141030,DAL,UTA
102,Shot Chart Detail,0021400019,115,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,1,0,1,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,0,1,1,20141030,DAL,UTA
103,Shot Chart Detail,0021400019,129,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,10,58,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,19,1,0,20141030,DAL,UTA
104,Shot Chart Detail,0021400019,133,200826,J.J. Barea,1610612742,Dallas Mavericks,2,10,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,23,143,1,0,20141030,DAL,UTA
105,Shot Chart Detail,0021400019,136,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,10,15,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-105,64,1,1,20141030,DAL,UTA
106,Shot Chart Detail,0021400019,138,2734,Devin Harris,1610612742,Dallas Mavericks,2,9,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,88,235,1,1,20141030,DAL,UTA
107,Shot Chart Detail,0021400019,154,200826,J.J. Barea,1610612742,Dallas Mavericks,2,8,41,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-51,25,1,1,20141030,DAL,UTA
108,Shot Chart Detail,0021400019,158,200826,J.J. Barea,1610612742,Dallas Mavericks,2,8,7,Missed Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-59,44,1,0,20141030,DAL,UTA
109,Shot Chart Detail,0021400019,159,201148,Brandan Wright,1610612742,Dallas Mavericks,2,8,4,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,3,1,1,20141030,DAL,UTA
