,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
12,Shot Chart Detail,0021600005,70,101114,Deron Williams,1610612742,Dallas Mavericks,1,5,10,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,-5,1,1,20161026,IND,DAL
13,Shot Chart Detail,0021600005,73,101114,Deron Williams,1610612742,Dallas Mavericks,1,4,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,7,1,1,20161026,IND,DAL
14,Shot Chart Detail,0021600005,77,203084,Harrison Barnes,1610612742,Dallas Mavericks,1,3,57,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,2,1,1,20161026,IND,DAL
15,Shot Chart Detail,0021600005,80,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,3,31,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,7,1,0,20161026,IND,DAL
16,Shot Chart Detail,0021600005,84,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,3,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-156,218,1,0,20161026,IND,DAL
17,Shot Chart Detail,0021600005,95,203552,Seth Curry,1610612742,Dallas Mavericks,1,2,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-135,244,1,0,20161026,IND,DAL
18,Shot Chart Detail,0021600005,98,203939,Dwight Powell,1610612742,Dallas Mavericks,1,2,27,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,2,1,0,20161026,IND,DAL
19,Shot Chart Detail,0021600005,101,200826,J.J. Barea,1610612742,Dallas Mavericks,1,2,0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,2,1,1,20161026,IND,DAL
20,Shot Chart Detail,0021600005,107,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,1,13,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-16,1,0,20161026,IND,DAL
21,Shot Chart Detail,0021600005,114,1626147,Justin Anderson,1610612742,Dallas Mavericks,1,0,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,182,193,1,0,20161026,IND,DAL
22,Shot Chart Detail,0021600005,119,200826,J.J. Barea,1610612742,Dallas Mavericks,1,0,29,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-14,257,1,0,20161026,IND,DAL
23,Shot Chart Detail,0021600005,120,1626147,Justin Anderson,1610612742,Dallas Mavericks,1,0,29,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,23,1,1,20161026,IND,DAL
24,Shot Chart Detail,0021600005,130,200826,J.J. Barea,1610612742,Dallas Mavericks,1,0,2,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,2,1,0,20161026,IND,DAL
25,Shot Chart Detail,0021600005,135,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,11,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-173,-10,1,0,20161026,IND,DAL
26,Shot Chart Detail,0021600005,145,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,10,43,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-243,-19,1,1,20161026,IND,DAL
27,Shot Chart Detail,0021600005,148,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,10,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-79,259,1,0,20161026,IND,DAL
28,Shot Chart Detail,0021600005,158,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,9,46,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-125,-1,1,0,20161026,IND,DAL
29,Shot Chart Detail,0021600005,162,200826,J.J. Barea,1610612742,Dallas Mavericks,2,9,29,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,127,237,1,1,20161026,IND,DAL
30,Shot Chart Detail,0021600005,165,1626147,Justin Anderson,1610612742,Dallas Mavericks,2,8,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-119,237,1,1,20161026,IND,DAL
31,Shot Chart Detail,0021600005,173,200826,J.J. Barea,1610612742,Dallas Mavericks,2,8,13,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,-1,1,0,20161026,IND,DAL
32,Shot Chart Detail,0021600005,183,203084,Harrison Barnes,1610612742,Dallas Mavericks,2,7,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,12,267,1,0,20161026,IND,DAL
33,Shot Chart Detail,0021600005,186,1626147,Justin Anderson,1610612742,Dallas Mavericks,2,7,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,4,267,1,0,20161026,IND,DAL
34,Shot Chart Detail,0021600005,190,203084,Harrison Barnes,1610612742,Dallas Mavericks,2,6,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-169,7,1,0,20161026,IND,DAL
35,Shot Chart Detail,0021600005,193,101114,Deron Williams,1610612742,Dallas Mavericks,2,6,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,218,115,1,1,20161026,IND,DAL
36,Shot Chart Detail,0021600005,195,101114,Deron Williams,1610612742,Dallas Mavericks,2,5,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,169,213,1,0,20161026,IND,DAL
37,Shot Chart Detail,0021600005,208,101114,Deron Williams,1610612742,Dallas Mavericks,2,4,57,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,-1,1,1,20161026,IND,DAL
38,Shot Chart Detail,0021600005,211,101114,Deron Williams,1610612742,Dallas Mavericks,2,4,36,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,2,1,0,20161026,IND,DAL
39,Shot Chart Detail,0021600005,222,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,4,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-110,134,1,0,20161026,IND,DAL
40,Shot Chart Detail,0021600005,225,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,3,33,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,16,1,1,20161026,IND,DAL
41,Shot Chart Detail,0021600005,232,200826,J.J. Barea,1610612742,Dallas Mavericks,2,3,18,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,21,1,1,20161026,IND,DAL
42,Shot Chart Detail,0021600005,242,200826,J.J. Barea,1610612742,Dallas Mavericks,2,2,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,174,214,1,0,20161026,IND,DAL
43,Shot Chart Detail,0021600005,244,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,2,31,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-1,1,0,20161026,IND,DAL
44,Shot Chart Detail,0021600005,249,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,2,12,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-68,120,1,1,20161026,IND,DAL
45,Shot Chart Detail,0021600005,252,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,1,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-183,214,1,0,20161026,IND,DAL
46,Shot Chart Detail,0021600005,256,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,1,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,7,1,1,20161026,IND,DAL
47,Shot Chart Detail,0021600005,260,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,1,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-30,264,1,1,20161026,IND,DAL
48,Shot Chart Detail,0021600005,263,200826,J.J. Barea,1610612742,Dallas Mavericks,2,0,30,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,0,1,1,20161026,IND,DAL
49,Shot Chart Detail,0021600005,265,200826,J.J. Barea,1610612742,Dallas Mavericks,2,0,4,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,0,1,1,20161026,IND,DAL
50,Shot Chart Detail,0021600005,271,101106,Andrew Bogut,1610612742,Dallas Mavericks,3,11,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,7,1,1,20161026,IND,DAL
51,Shot Chart Detail,0021600005,276,101114,Deron Williams,1610612742,Dallas Mavericks,3,11,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,164,1,1,20161026,IND,DAL
52,Shot Chart Detail,0021600005,283,101114,Deron Williams,1610612742,Dallas Mavericks,3,10,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-151,219,1,1,20161026,IND,DAL
53,Shot Chart Detail,0021600005,286,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,3,9,48,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-83,169,1,0,20161026,IND,DAL
54,Shot Chart Detail,0021600005,296,101114,Deron Williams,1610612742,Dallas Mavericks,3,9,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,179,165,1,0,20161026,IND,DAL
55,Shot Chart Detail,0021600005,317,200826,J.J. Barea,1610612742,Dallas Mavericks,3,8,22,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,2,1,0,20161026,IND,DAL
56,Shot Chart Detail,0021600005,320,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,3,8,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,174,193,1,1,20161026,IND,DAL
57,Shot Chart Detail,0021600005,334,203084,Harrison Barnes,1610612742,Dallas Mavericks,3,7,24,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-16,198,1,1,20161026,IND,DAL
58,Shot Chart Detail,0021600005,337,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,6,54,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,145,223,1,1,20161026,IND,DAL
59,Shot Chart Detail,0021600005,342,203084,Harrison Barnes,1610612742,Dallas Mavericks,3,6,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-199,180,1,0,20161026,IND,DAL
60,Shot Chart Detail,0021600005,346,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,6,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-143,52,1,0,20161026,IND,DAL
61,Shot Chart Detail,0021600005,358,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,3,5,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-99,242,1,0,20161026,IND,DAL
62,Shot Chart Detail,0021600005,365,203552,Seth Curry,1610612742,Dallas Mavericks,3,4,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-178,237,1,1,20161026,IND,DAL
63,Shot Chart Detail,0021600005,391,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,3,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,35,277,1,0,20161026,IND,DAL
64,Shot Chart Detail,0021600005,399,200826,J.J. Barea,1610612742,Dallas Mavericks,3,2,37,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,3,1,0,20161026,IND,DAL
65,Shot Chart Detail,0021600005,415,101114,Deron Williams,1610612742,Dallas Mavericks,3,1,38,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-110,164,1,1,20161026,IND,DAL
66,Shot Chart Detail,0021600005,417,101114,Deron Williams,1610612742,Dallas Mavericks,3,0,58,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-17,170,1,1,20161026,IND,DAL
67,Shot Chart Detail,0021600005,421,101114,Deron Williams,1610612742,Dallas Mavericks,3,0,36,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,43,178,1,1,20161026,IND,DAL
68,Shot Chart Detail,0021600005,423,1626147,Justin Anderson,1610612742,Dallas Mavericks,3,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-187,170,1,0,20161026,IND,DAL
69,Shot Chart Detail,0021600005,432,1626147,Justin Anderson,1610612742,Dallas Mavericks,4,11,28,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,7,1,1,20161026,IND,DAL
70,Shot Chart Detail,0021600005,435,101114,Deron Williams,1610612742,Dallas Mavericks,4,11,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-109,-10,1,0,20161026,IND,DAL
71,Shot Chart Detail,0021600005,441,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,4,10,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-4,272,1,1,20161026,IND,DAL
72,Shot Chart Detail,0021600005,446,203552,Seth Curry,1610612742,Dallas Mavericks,4,10,12,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,-10,1,1,20161026,IND,DAL
73,Shot Chart Detail,0021600005,449,203552,Seth Curry,1610612742,Dallas Mavericks,4,9,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,-1,1,1,20161026,IND,DAL
74,Shot Chart Detail,0021600005,452,200826,J.J. Barea,1610612742,Dallas Mavericks,4,9,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-161,203,1,0,20161026,IND,DAL
75,Shot Chart Detail,0021600005,455,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,4,8,45,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-4,61,1,0,20161026,IND,DAL
76,Shot Chart Detail,0021600005,459,101114,Deron Williams,1610612742,Dallas Mavericks,4,8,26,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,16,1,0,20161026,IND,DAL
77,Shot Chart Detail,0021600005,463,200826,J.J. Barea,1610612742,Dallas Mavericks,4,8,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,112,242,1,1,20161026,IND,DAL
78,Shot Chart Detail,0021600005,477,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,7,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,215,149,1,0,20161026,IND,DAL
79,Shot Chart Detail,0021600005,486,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,7,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,227,129,1,0,20161026,IND,DAL
80,Shot Chart Detail,0021600005,488,1626147,Justin Anderson,1610612742,Dallas Mavericks,4,7,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-119,242,1,0,20161026,IND,DAL
81,Shot Chart Detail,0021600005,490,1626147,Justin Anderson,1610612742,Dallas Mavericks,4,6,58,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-5,1,0,20161026,IND,DAL
82,Shot Chart Detail,0021600005,493,203939,Dwight Powell,1610612742,Dallas Mavericks,4,6,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,0,193,1,0,20161026,IND,DAL
83,Shot Chart Detail,0021600005,500,200826,J.J. Barea,1610612742,Dallas Mavericks,4,5,57,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,2,1,1,20161026,IND,DAL
84,Shot Chart Detail,0021600005,504,203084,Harrison Barnes,1610612742,Dallas Mavericks,4,5,17,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,0,1,0,20161026,IND,DAL
85,Shot Chart Detail,0021600005,512,101114,Deron Williams,1610612742,Dallas Mavericks,4,4,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,141,228,1,0,20161026,IND,DAL
86,Shot Chart Detail,0021600005,515,203084,Harrison Barnes,1610612742,Dallas Mavericks,4,4,17,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,2,1,1,20161026,IND,DAL
87,Shot Chart Detail,0021600005,518,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,4,3,43,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,153,75,1,1,20161026,IND,DAL
88,Shot Chart Detail,0021600005,520,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,4,3,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,125,242,1,0,20161026,IND,DAL
89,Shot Chart Detail,0021600005,526,203084,Harrison Barnes,1610612742,Dallas Mavericks,4,2,33,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,3,1,1,20161026,IND,DAL
90,Shot Chart Detail,0021600005,528,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,2,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-219,164,1,1,20161026,IND,DAL
91,Shot Chart Detail,0021600005,531,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,4,1,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-142,223,1,0,20161026,IND,DAL
92,Shot Chart Detail,0021600005,536,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,0,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-215,169,1,0,20161026,IND,DAL
93,Shot Chart Detail,0021600005,542,200826,J.J. Barea,1610612742,Dallas Mavericks,4,0,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,166,195,1,0,20161026,IND,DAL
94,Shot Chart Detail,0021600005,545,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,4,0,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-119,151,1,1,20161026,IND,DAL
95,Shot Chart Detail,0021600005,559,203084,Harrison Barnes,1610612742,Dallas Mavericks,4,0,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,192,169,1,1,20161026,IND,DAL
96,Shot Chart Detail,0021600005,574,200826,J.J. Barea,1610612742,Dallas Mavericks,5,4,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-70,170,1,0,20161026,IND,DAL
97,Shot Chart Detail,0021600005,576,203084,Harrison Barnes,1610612742,Dallas Mavericks,5,4,23,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-25,36,1,1,20161026,IND,DAL
98,Shot Chart Detail,0021600005,579,202083,Wesley Matthews,1610612742,Dallas Mavericks,5,3,43,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,87,110,1,0,20161026,IND,DAL
99,Shot Chart Detail,0021600005,595,101114,Deron Williams,1610612742,Dallas Mavericks,5,2,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,31,1,0,20161026,IND,DAL
100,Shot Chart Detail,0021600005,599,200826,J.J. Barea,1610612742,Dallas Mavericks,5,1,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,127,234,1,0,20161026,IND,DAL
101,Shot Chart Detail,0021600005,617,203084,Harrison Barnes,1610612742,Dallas Mavericks,5,0,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-7,272,1,1,20161026,IND,DAL
102,Shot Chart Detail,0021600005,627,1626147,Justin Anderson,1610612742,Dallas Mavericks,5,0,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-137,293,1,0,20161026,IND,DAL
103,Shot Chart Detail,0021600005,633,202083,Wesley Matthews,1610612742,Dallas Mavericks,5,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-202,242,1,0,20161026,IND,DAL
104,Shot Chart Detail,0021600023,3,101106,Andrew Bogut,1610612742,Dallas Mavericks,1,11,20,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-55,36,1,0,20161028,DAL,HOU
105,Shot Chart Detail,0021600023,7,101114,Deron Williams,1610612742,Dallas Mavericks,1,10,43,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,7,1,1,20161028,DAL,HOU
106,Shot Chart Detail,0021600023,9,203084,Harrison Barnes,1610612742,Dallas Mavericks,1,10,12,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,46,31,1,0,20161028,DAL,HOU
107,Shot Chart Detail,0021600023,11,200826,J.J. Barea,1610612742,Dallas Mavericks,1,10,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-160,51,1,1,20161028,DAL,HOU
108,Shot Chart Detail,0021600023,13,203084,Harrison Barnes,1610612742,Dallas Mavericks,1,9,43,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-106,146,1,1,20161028,DAL,HOU
109,Shot Chart Detail,0021600023,16,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,9,14,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-227,38,1,0,20161028,DAL,HOU
110,Shot Chart Detail,0021600023,22,200826,J.J. Barea,1610612742,Dallas Mavericks,1,8,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,2,1,1,20161028,DAL,HOU
