,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021300012,3,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,11,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-177,3,1,1,20131030,DAL,ATL
1,Shot Chart Detail,0021300012,6,2223,Samuel Dalembert,1610612742,Dallas Mavericks,1,10,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,9,1,1,20131030,DAL,ATL
2,Shot Chart Detail,0021300012,10,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,10,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,84,230,1,1,20131030,DAL,ATL
3,Shot Chart Detail,0021300012,27,101181,Jose Calderon,1610612742,Dallas Mavericks,1,8,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-100,127,1,0,20131030,DAL,ATL
4,Shot Chart Detail,0021300012,31,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,8,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-149,145,1,1,20131030,DAL,ATL
5,Shot Chart Detail,0021300012,34,101145,Monta Ellis,1610612742,Dallas Mavericks,1,7,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,121,143,1,1,20131030,DAL,ATL
6,Shot Chart Detail,0021300012,36,101181,Jose Calderon,1610612742,Dallas Mavericks,1,7,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-144,198,1,0,20131030,DAL,ATL
7,Shot Chart Detail,0021300012,40,101145,Monta Ellis,1610612742,Dallas Mavericks,1,7,8,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-226,77,1,1,20131030,DAL,ATL
8,Shot Chart Detail,0021300012,51,2223,Samuel Dalembert,1610612742,Dallas Mavericks,1,6,39,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,1,20131030,DAL,ATL
9,Shot Chart Detail,0021300012,64,101145,Monta Ellis,1610612742,Dallas Mavericks,1,5,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-105,179,1,0,20131030,DAL,ATL
10,Shot Chart Detail,0021300012,81,101145,Monta Ellis,1610612742,Dallas Mavericks,1,4,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,1,1,1,20131030,DAL,ATL
11,Shot Chart Detail,0021300012,90,1713,Vince Carter,1610612742,Dallas Mavericks,1,4,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,29,189,1,1,20131030,DAL,ATL
12,Shot Chart Detail,0021300012,92,1713,Vince Carter,1610612742,Dallas Mavericks,1,3,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,151,115,1,0,20131030,DAL,ATL
13,Shot Chart Detail,0021300012,96,1713,Vince Carter,1610612742,Dallas Mavericks,1,3,22,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,1,1,1,20131030,DAL,ATL
14,Shot Chart Detail,0021300012,110,1713,Vince Carter,1610612742,Dallas Mavericks,1,2,52,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-163,48,1,0,20131030,DAL,ATL
15,Shot Chart Detail,0021300012,112,1713,Vince Carter,1610612742,Dallas Mavericks,1,2,39,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,147,132,1,1,20131030,DAL,ATL
16,Shot Chart Detail,0021300012,139,1713,Vince Carter,1610612742,Dallas Mavericks,1,0,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-215,115,1,0,20131030,DAL,ATL
17,Shot Chart Detail,0021300012,153,201971,DeJuan Blair,1610612742,Dallas Mavericks,2,11,44,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,9,1,1,20131030,DAL,ATL
18,Shot Chart Detail,0021300012,155,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,11,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-82,230,1,0,20131030,DAL,ATL
