,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
14,Shot Chart Detail,0021000012,72,1891,Jason Terry,1610612742,Dallas Mavericks,1,3,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-224,102,1,0,20101027,DAL,CHA
15,Shot Chart Detail,0021000012,92,1890,Shawn Marion,1610612742,Dallas Mavericks,1,1,41,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,12,1,0,20101027,DAL,CHA
16,Shot Chart Detail,0021000012,102,200826,J.J. Barea,1610612742,Dallas Mavericks,1,0,58,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-15,63,1,1,20101027,DAL,CHA
17,Shot Chart Detail,0021000012,104,200826,J.J. Barea,1610612742,Dallas Mavericks,1,0,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-87,22,1,0,20101027,DAL,CHA
18,Shot Chart Detail,0021000012,107,2406,Caron Butler,1610612742,Dallas Mavericks,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-202,143,1,0,20101027,DAL,CHA
19,Shot Chart Detail,0021000012,116,202346,Dominique Jones,1610612742,Dallas Mavericks,2,11,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-196,25,1,1,20101027,DAL,CHA
20,Shot Chart Detail,0021000012,119,2406,Caron Butler,1610612742,Dallas Mavericks,2,10,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-116,164,1,0,20101027,DAL,CHA
21,Shot Chart Detail,0021000012,125,200826,J.J. Barea,1610612742,Dallas Mavericks,2,10,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-95,192,1,0,20101027,DAL,CHA
22,Shot Chart Detail,0021000012,133,202346,Dominique Jones,1610612742,Dallas Mavericks,2,9,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-11,85,1,0,20101027,DAL,CHA
23,Shot Chart Detail,0021000012,140,2406,Caron Butler,1610612742,Dallas Mavericks,2,9,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,121,102,1,0,20101027,DAL,CHA
24,Shot Chart Detail,0021000012,149,2406,Caron Butler,1610612742,Dallas Mavericks,2,8,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,4,1,0,20101027,DAL,CHA
25,Shot Chart Detail,0021000012,152,200826,J.J. Barea,1610612742,Dallas Mavericks,2,8,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-120,217,1,0,20101027,DAL,CHA
26,Shot Chart Detail,0021000012,154,200826,J.J. Barea,1610612742,Dallas Mavericks,2,8,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-8,20,1,1,20101027,DAL,CHA
27,Shot Chart Detail,0021000012,164,1891,Jason Terry,1610612742,Dallas Mavericks,2,7,39,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,-3,1,0,20101027,DAL,CHA
28,Shot Chart Detail,0021000012,166,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,7,36,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-35,91,1,0,20101027,DAL,CHA
29,Shot Chart Detail,0021000012,169,200826,J.J. Barea,1610612742,Dallas Mavericks,2,7,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,12,1,1,20101027,DAL,CHA
30,Shot Chart Detail,0021000012,173,200826,J.J. Barea,1610612742,Dallas Mavericks,2,6,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,9,1,1,20101027,DAL,CHA
31,Shot Chart Detail,0021000012,184,467,Jason Kidd,1610612742,Dallas Mavericks,2,5,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-181,163,1,0,20101027,DAL,CHA
32,Shot Chart Detail,0021000012,197,2199,Tyson Chandler,1610612742,Dallas Mavericks,2,4,55,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,1,20101027,DAL,CHA
33,Shot Chart Detail,0021000012,202,467,Jason Kidd,1610612742,Dallas Mavericks,2,4,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,9,1,1,20101027,DAL,CHA
34,Shot Chart Detail,0021000012,216,1890,Shawn Marion,1610612742,Dallas Mavericks,2,3,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-146,25,1,0,20101027,DAL,CHA
35,Shot Chart Detail,0021000012,233,1891,Jason Terry,1610612742,Dallas Mavericks,2,2,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,17,1,1,20101027,DAL,CHA
36,Shot Chart Detail,0021000012,236,1891,Jason Terry,1610612742,Dallas Mavericks,2,1,31,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,12,1,1,20101027,DAL,CHA
37,Shot Chart Detail,0021000012,242,2199,Tyson Chandler,1610612742,Dallas Mavericks,2,0,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,17,1,1,20101027,DAL,CHA
38,Shot Chart Detail,0021000012,259,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,3,11,45,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,77,83,1,1,20101027,DAL,CHA
39,Shot Chart Detail,0021000012,262,467,Jason Kidd,1610612742,Dallas Mavericks,3,11,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-158,192,1,0,20101027,DAL,CHA
40,Shot Chart Detail,0021000012,266,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,3,10,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-147,104,1,0,20101027,DAL,CHA
41,Shot Chart Detail,0021000012,274,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,3,10,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,78,146,1,1,20101027,DAL,CHA
42,Shot Chart Detail,0021000012,278,1891,Jason Terry,1610612742,Dallas Mavericks,3,9,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,133,104,1,0,20101027,DAL,CHA
43,Shot Chart Detail,0021000012,285,2406,Caron Butler,1610612742,Dallas Mavericks,3,9,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-1,1,1,20101027,DAL,CHA
44,Shot Chart Detail,0021000012,299,2217,Brendan Haywood,1610612742,Dallas Mavericks,3,8,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,22,1,1,20101027,DAL,CHA
45,Shot Chart Detail,0021000012,311,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,3,7,37,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,135,7,1,1,20101027,DAL,CHA
46,Shot Chart Detail,0021000012,315,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,3,6,53,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,149,14,1,1,20101027,DAL,CHA
47,Shot Chart Detail,0021000012,317,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,3,6,26,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,0,1,1,20101027,DAL,CHA
48,Shot Chart Detail,0021000012,325,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,3,5,49,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,12,1,1,20101027,DAL,CHA
49,Shot Chart Detail,0021000012,327,467,Jason Kidd,1610612742,Dallas Mavericks,3,5,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-102,226,1,1,20101027,DAL,CHA
50,Shot Chart Detail,0021000012,344,1891,Jason Terry,1610612742,Dallas Mavericks,3,4,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-158,19,1,1,20101027,DAL,CHA
51,Shot Chart Detail,0021000012,346,2217,Brendan Haywood,1610612742,Dallas Mavericks,3,3,56,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,6,1,0,20101027,DAL,CHA
52,Shot Chart Detail,0021000012,355,467,Jason Kidd,1610612742,Dallas Mavericks,3,3,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,99,227,1,0,20101027,DAL,CHA
53,Shot Chart Detail,0021000012,358,1890,Shawn Marion,1610612742,Dallas Mavericks,3,2,55,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,3,1,0,20101027,DAL,CHA
54,Shot Chart Detail,0021000012,374,2406,Caron Butler,1610612742,Dallas Mavericks,3,1,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-122,22,1,0,20101027,DAL,CHA
55,Shot Chart Detail,0021000012,376,2406,Caron Butler,1610612742,Dallas Mavericks,3,1,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,15,1,0,20101027,DAL,CHA
56,Shot Chart Detail,0021000012,380,200826,J.J. Barea,1610612742,Dallas Mavericks,3,0,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,3,1,0,20101027,DAL,CHA
57,Shot Chart Detail,0021000012,381,467,Jason Kidd,1610612742,Dallas Mavericks,3,0,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,12,1,1,20101027,DAL,CHA
58,Shot Chart Detail,0021000012,385,200826,J.J. Barea,1610612742,Dallas Mavericks,3,0,5,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,50,36,1,0,20101027,DAL,CHA
59,Shot Chart Detail,0021000012,395,1891,Jason Terry,1610612742,Dallas Mavericks,4,11,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-127,91,1,0,20101027,DAL,CHA
60,Shot Chart Detail,0021000012,399,2406,Caron Butler,1610612742,Dallas Mavericks,4,11,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-163,41,1,0,20101027,DAL,CHA
61,Shot Chart Detail,0021000012,408,1891,Jason Terry,1610612742,Dallas Mavericks,4,10,19,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,147,93,1,1,20101027,DAL,CHA
62,Shot Chart Detail,0021000012,417,2406,Caron Butler,1610612742,Dallas Mavericks,4,9,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,70,186,1,1,20101027,DAL,CHA
63,Shot Chart Detail,0021000012,441,1891,Jason Terry,1610612742,Dallas Mavericks,4,7,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-171,14,1,1,20101027,DAL,CHA
64,Shot Chart Detail,0021000012,448,1891,Jason Terry,1610612742,Dallas Mavericks,4,6,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-177,172,1,1,20101027,DAL,CHA
65,Shot Chart Detail,0021000012,453,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,4,5,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,80,146,1,1,20101027,DAL,CHA
66,Shot Chart Detail,0021000012,455,1891,Jason Terry,1610612742,Dallas Mavericks,4,5,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-87,61,1,1,20101027,DAL,CHA
67,Shot Chart Detail,0021000012,464,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,4,4,10,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-133,14,1,1,20101027,DAL,CHA
68,Shot Chart Detail,0021000012,467,1891,Jason Terry,1610612742,Dallas Mavericks,4,3,36,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,3,1,1,20101027,DAL,CHA
69,Shot Chart Detail,0021000012,470,2406,Caron Butler,1610612742,Dallas Mavericks,4,3,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,165,22,1,0,20101027,DAL,CHA
70,Shot Chart Detail,0021000012,479,1890,Shawn Marion,1610612742,Dallas Mavericks,4,2,38,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,1,1,1,20101027,DAL,CHA
71,Shot Chart Detail,0021000012,488,1891,Jason Terry,1610612742,Dallas Mavericks,4,2,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,20,195,1,0,20101027,DAL,CHA
72,Shot Chart Detail,0021000012,497,1890,Shawn Marion,1610612742,Dallas Mavericks,4,1,38,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,20,97,1,0,20101027,DAL,CHA
73,Shot Chart Detail,0021000012,501,2073,Brian Cardinal,1610612742,Dallas Mavericks,4,1,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,11,1,0,20101027,DAL,CHA
74,Shot Chart Detail,0021000012,503,1890,Shawn Marion,1610612742,Dallas Mavericks,4,0,59,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,6,83,1,1,20101027,DAL,CHA
75,Shot Chart Detail,0021000028,2,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,11,39,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,47,44,1,1,20101029,DAL,MEM
76,Shot Chart Detail,0021000028,13,467,Jason Kidd,1610612742,Dallas Mavericks,1,10,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-119,211,1,1,20101029,DAL,MEM
77,Shot Chart Detail,0021000028,22,2406,Caron Butler,1610612742,Dallas Mavericks,1,10,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-205,11,1,0,20101029,DAL,MEM
78,Shot Chart Detail,0021000028,24,2406,Caron Butler,1610612742,Dallas Mavericks,1,9,57,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,4,1,1,20101029,DAL,MEM
79,Shot Chart Detail,0021000028,27,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,9,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,129,142,1,1,20101029,DAL,MEM
80,Shot Chart Detail,0021000028,29,2406,Caron Butler,1610612742,Dallas Mavericks,1,8,53,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,15,1,0,20101029,DAL,MEM
81,Shot Chart Detail,0021000028,40,467,Jason Kidd,1610612742,Dallas Mavericks,1,7,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-84,238,1,0,20101029,DAL,MEM
82,Shot Chart Detail,0021000028,54,2406,Caron Butler,1610612742,Dallas Mavericks,1,6,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-125,168,1,0,20101029,DAL,MEM
83,Shot Chart Detail,0021000028,57,1891,Jason Terry,1610612742,Dallas Mavericks,1,6,31,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-57,17,1,1,20101029,DAL,MEM
84,Shot Chart Detail,0021000028,72,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,5,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,9,1,1,20101029,DAL,MEM
85,Shot Chart Detail,0021000028,80,2406,Caron Butler,1610612742,Dallas Mavericks,1,5,20,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,2,88,1,0,20101029,DAL,MEM
86,Shot Chart Detail,0021000028,84,467,Jason Kidd,1610612742,Dallas Mavericks,1,5,2,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-24,127,1,1,20101029,DAL,MEM
87,Shot Chart Detail,0021000028,91,1890,Shawn Marion,1610612742,Dallas Mavericks,1,4,26,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,86,20,1,1,20101029,DAL,MEM
88,Shot Chart Detail,0021000028,93,467,Jason Kidd,1610612742,Dallas Mavericks,1,3,50,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,14,1,1,20101029,DAL,MEM
89,Shot Chart Detail,0021000028,104,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,3,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,119,105,1,0,20101029,DAL,MEM
90,Shot Chart Detail,0021000028,124,200826,J.J. Barea,1610612742,Dallas Mavericks,1,1,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,28,1,1,20101029,DAL,MEM
91,Shot Chart Detail,0021000028,139,2406,Caron Butler,1610612742,Dallas Mavericks,1,0,2,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,73,19,1,1,20101029,DAL,MEM
92,Shot Chart Detail,0021000028,138,1890,Shawn Marion,1610612742,Dallas Mavericks,1,0,2,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,94,50,1,0,20101029,DAL,MEM
93,Shot Chart Detail,0021000028,148,2406,Caron Butler,1610612742,Dallas Mavericks,2,11,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-205,11,1,0,20101029,DAL,MEM
94,Shot Chart Detail,0021000028,160,1890,Shawn Marion,1610612742,Dallas Mavericks,2,10,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-34,145,1,1,20101029,DAL,MEM
95,Shot Chart Detail,0021000028,165,2217,Brendan Haywood,1610612742,Dallas Mavericks,2,9,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,160,7,1,0,20101029,DAL,MEM
96,Shot Chart Detail,0021000028,171,1890,Shawn Marion,1610612742,Dallas Mavericks,2,8,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,17,1,1,20101029,DAL,MEM
97,Shot Chart Detail,0021000028,173,1891,Jason Terry,1610612742,Dallas Mavericks,2,8,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,6,1,1,20101029,DAL,MEM
98,Shot Chart Detail,0021000028,177,1890,Shawn Marion,1610612742,Dallas Mavericks,2,8,5,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,40,104,1,0,20101029,DAL,MEM
99,Shot Chart Detail,0021000028,193,1891,Jason Terry,1610612742,Dallas Mavericks,2,7,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,7,1,1,20101029,DAL,MEM
100,Shot Chart Detail,0021000028,195,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,6,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,6,154,1,0,20101029,DAL,MEM
101,Shot Chart Detail,0021000028,225,467,Jason Kidd,1610612742,Dallas Mavericks,2,4,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-114,156,1,0,20101029,DAL,MEM
102,Shot Chart Detail,0021000028,226,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,4,45,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,6,1,1,20101029,DAL,MEM
103,Shot Chart Detail,0021000028,238,467,Jason Kidd,1610612742,Dallas Mavericks,2,3,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-81,252,1,0,20101029,DAL,MEM
104,Shot Chart Detail,0021000028,261,1891,Jason Terry,1610612742,Dallas Mavericks,2,2,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-183,156,1,1,20101029,DAL,MEM
105,Shot Chart Detail,0021000028,276,467,Jason Kidd,1610612742,Dallas Mavericks,2,1,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,99,224,1,0,20101029,DAL,MEM
106,Shot Chart Detail,0021000028,278,2406,Caron Butler,1610612742,Dallas Mavericks,2,1,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,212,9,1,0,20101029,DAL,MEM
107,Shot Chart Detail,0021000028,293,1891,Jason Terry,1610612742,Dallas Mavericks,2,0,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,121,63,1,0,20101029,DAL,MEM
108,Shot Chart Detail,0021000028,303,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,2,0,17,Made Shot,Turnaround Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,102,23,1,1,20101029,DAL,MEM
109,Shot Chart Detail,0021000028,306,1890,Shawn Marion,1610612742,Dallas Mavericks,2,0,0,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,20,1,0,20101029,DAL,MEM
110,Shot Chart Detail,0021000028,305,1890,Shawn Marion,1610612742,Dallas Mavericks,2,0,0,Missed Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,30,1,0,20101029,DAL,MEM
