,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0020800017,2,101120,Antoine Wright,1610612742,Dallas Mavericks,1,11,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,189,178,1,0,20081030,DAL,HOU
1,Shot Chart Detail,0020800017,7,2572,Josh Howard,1610612742,Dallas Mavericks,1,11,13,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,23,162,1,1,20081030,DAL,HOU
2,Shot Chart Detail,0020800017,21,101120,Antoine Wright,1610612742,Dallas Mavericks,1,10,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,4,53,1,0,20081030,DAL,HOU
3,Shot Chart Detail,0020800017,30,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,9,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,119,217,1,0,20081030,DAL,HOU
4,Shot Chart Detail,0020800017,32,2572,Josh Howard,1610612742,Dallas Mavericks,1,9,30,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-123,23,1,1,20081030,DAL,HOU
5,Shot Chart Detail,0020800017,38,467,Jason Kidd,1610612742,Dallas Mavericks,1,9,10,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20081030,DAL,HOU
6,Shot Chart Detail,0020800017,41,101120,Antoine Wright,1610612742,Dallas Mavericks,1,8,51,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,17,1,0,20081030,DAL,HOU
7,Shot Chart Detail,0020800017,44,2572,Josh Howard,1610612742,Dallas Mavericks,1,8,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-141,36,1,1,20081030,DAL,HOU
8,Shot Chart Detail,0020800017,47,956,Erick Dampier,1610612742,Dallas Mavericks,1,8,3,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20081030,DAL,HOU
9,Shot Chart Detail,0020800017,50,2572,Josh Howard,1610612742,Dallas Mavericks,1,7,36,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20081030,DAL,HOU
