,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0020400003,2,2546,Carmelo Anthony,1610612743,Denver Nuggets,1,11,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-133,99,1,0,20041102,LAL,DEN
1,Shot Chart Detail,0020400003,16,2030,Kenyon Martin,1610612743,Denver Nuggets,1,10,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-117,40,1,0,20041102,LAL,DEN
2,Shot Chart Detail,0020400003,20,702,Voshon Lenard,1610612743,Denver Nuggets,1,9,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,57,261,1,0,20041102,LAL,DEN
3,Shot Chart Detail,0020400003,26,702,Voshon Lenard,1610612743,Denver Nuggets,1,8,44,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,26,1,1,20041102,LAL,DEN
4,Shot Chart Detail,0020400003,37,1889,Andre Miller,1610612743,Denver Nuggets,1,7,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,103,150,1,1,20041102,LAL,DEN
5,Shot Chart Detail,0020400003,42,2546,Carmelo Anthony,1610612743,Denver Nuggets,1,7,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041102,LAL,DEN
6,Shot Chart Detail,0020400003,47,2403,Nene,1610612743,Denver Nuggets,1,6,50,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20041102,LAL,DEN
7,Shot Chart Detail,0020400003,61,1889,Andre Miller,1610612743,Denver Nuggets,1,5,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-171,41,1,0,20041102,LAL,DEN
8,Shot Chart Detail,0020400003,62,2546,Carmelo Anthony,1610612743,Denver Nuggets,1,5,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041102,LAL,DEN
9,Shot Chart Detail,0020400003,66,1889,Andre Miller,1610612743,Denver Nuggets,1,5,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,38,192,1,0,20041102,LAL,DEN
10,Shot Chart Detail,0020400003,74,2403,Nene,1610612743,Denver Nuggets,1,4,54,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20041102,LAL,DEN
11,Shot Chart Detail,0020400003,76,702,Voshon Lenard,1610612743,Denver Nuggets,1,4,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,92,184,1,0,20041102,LAL,DEN
12,Shot Chart Detail,0020400003,78,1889,Andre Miller,1610612743,Denver Nuggets,1,4,36,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20041102,LAL,DEN
13,Shot Chart Detail,0020400003,80,948,Marcus Camby,1610612743,Denver Nuggets,1,4,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-161,49,1,1,20041102,LAL,DEN
14,Shot Chart Detail,0020400003,85,2403,Nene,1610612743,Denver Nuggets,1,3,33,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20041102,LAL,DEN
15,Shot Chart Detail,0020400003,92,702,Voshon Lenard,1610612743,Denver Nuggets,1,2,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,113,219,1,0,20041102,LAL,DEN
16,Shot Chart Detail,0020400003,105,2546,Carmelo Anthony,1610612743,Denver Nuggets,1,2,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,144,76,1,0,20041102,LAL,DEN
17,Shot Chart Detail,0020400003,107,1863,Earl Boykins,1610612743,Denver Nuggets,1,2,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-118,141,1,0,20041102,LAL,DEN
18,Shot Chart Detail,0020400003,111,948,Marcus Camby,1610612743,Denver Nuggets,1,1,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-166,25,1,0,20041102,LAL,DEN
19,Shot Chart Detail,0020400003,127,1863,Earl Boykins,1610612743,Denver Nuggets,1,0,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,126,133,1,0,20041102,LAL,DEN
20,Shot Chart Detail,0020400003,131,1761,Greg Buckner,1610612743,Denver Nuggets,1,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-153,5,1,0,20041102,LAL,DEN
21,Shot Chart Detail,0020400003,140,1922,Francisco Elson,1610612743,Denver Nuggets,2,11,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,31,204,1,0,20041102,LAL,DEN
22,Shot Chart Detail,0020400003,142,1863,Earl Boykins,1610612743,Denver Nuggets,2,11,13,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-51,74,1,0,20041102,LAL,DEN
23,Shot Chart Detail,0020400003,146,2206,Rodney White,1610612743,Denver Nuggets,2,10,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,71,257,1,0,20041102,LAL,DEN
24,Shot Chart Detail,0020400003,150,2206,Rodney White,1610612743,Denver Nuggets,2,10,6,Made Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,0,89,1,1,20041102,LAL,DEN
25,Shot Chart Detail,0020400003,160,2206,Rodney White,1610612743,Denver Nuggets,2,8,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,186,102,1,0,20041102,LAL,DEN
26,Shot Chart Detail,0020400003,164,2206,Rodney White,1610612743,Denver Nuggets,2,8,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,6,69,1,0,20041102,LAL,DEN
27,Shot Chart Detail,0020400003,187,2546,Carmelo Anthony,1610612743,Denver Nuggets,2,7,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,154,68,1,0,20041102,LAL,DEN
28,Shot Chart Detail,0020400003,190,1889,Andre Miller,1610612743,Denver Nuggets,2,6,53,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20041102,LAL,DEN
