,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021100002,2,1713,Vince Carter,1610612742,Dallas Mavericks,1,11,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,159,86,1,0,20111225,DAL,MIA
1,Shot Chart Detail,0021100002,5,1713,Vince Carter,1610612742,Dallas Mavericks,1,11,15,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,9,1,0,20111225,DAL,MIA
2,Shot Chart Detail,0021100002,7,2217,Brendan Haywood,1610612742,Dallas Mavericks,1,11,3,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,6,93,1,0,20111225,DAL,MIA
3,Shot Chart Detail,0021100002,14,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,10,7,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,130,102,1,0,20111225,DAL,MIA
4,Shot Chart Detail,0021100002,31,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,8,51,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,127,23,1,0,20111225,DAL,MIA
5,Shot Chart Detail,0021100002,45,1713,Vince Carter,1610612742,Dallas Mavericks,1,7,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-157,194,1,1,20111225,DAL,MIA
6,Shot Chart Detail,0021100002,56,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,6,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-158,0,1,1,20111225,DAL,MIA
7,Shot Chart Detail,0021100002,63,1713,Vince Carter,1610612742,Dallas Mavericks,1,6,5,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-3,1,0,20111225,DAL,MIA
8,Shot Chart Detail,0021100002,73,1885,Lamar Odom,1610612742,Dallas Mavericks,1,5,24,Made Shot,Floating Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,165,187,1,1,20111225,DAL,MIA
9,Shot Chart Detail,0021100002,88,1885,Lamar Odom,1610612742,Dallas Mavericks,1,4,42,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,19,1,0,20111225,DAL,MIA
10,Shot Chart Detail,0021100002,91,1885,Lamar Odom,1610612742,Dallas Mavericks,1,4,21,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-8,1,0,20111225,DAL,MIA
11,Shot Chart Detail,0021100002,106,1717,Dirk Nowitzki,1610612742,Dallas Mavericks,1,3,46,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-134,12,1,0,20111225,DAL,MIA
12,Shot Chart Detail,0021100002,112,1891,Jason Terry,1610612742,Dallas Mavericks,1,3,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,214,118,1,0,20111225,DAL,MIA
13,Shot Chart Detail,0021100002,138,101133,Ian Mahinmi,1610612742,Dallas Mavericks,1,1,34,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,39,1,0,20111225,DAL,MIA
14,Shot Chart Detail,0021100002,159,1891,Jason Terry,1610612742,Dallas Mavericks,1,0,16,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,171,20,1,1,20111225,DAL,MIA
15,Shot Chart Detail,0021100002,169,1885,Lamar Odom,1610612742,Dallas Mavericks,2,11,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,1,1,0,20111225,DAL,MIA
16,Shot Chart Detail,0021100002,170,1885,Lamar Odom,1610612742,Dallas Mavericks,2,11,17,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,3,1,0,20111225,DAL,MIA
